pid,user,process_name,local_port,remote_ip,remote_port,cpu_percent,memory_rss_mb,timestamp,status,tag
1486,keenan_salonga,Code\x20H,52706,20.42.73.25,443,0.0033314842077662847,27.36,2025-05-25 17:31:04.418255,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52737,[2620:1ec:bdf::57],443,0.0,27.36,2025-05-25 17:31:04.418255,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.02022967127392495,58.11,2025-05-25 17:31:04.418255,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004790629247919762,26.48,2025-05-25 17:31:14.592335,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52706,20.42.73.25,443,0.0022218185506522807,27.36,2025-05-25 17:31:14.592335,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52737,[2620:1ec:bdf::57],443,0.0,27.36,2025-05-25 17:31:14.592335,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.007893321053997615,58.11,2025-05-25 17:31:14.592335,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.08551896977918352,26.61,2025-05-25 17:31:24.768043,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52737,[2620:1ec:bdf::57],443,0.008538616550520354,27.36,2025-05-25 17:31:24.768043,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.0964241590468248,58.12,2025-05-25 17:31:24.768043,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004530590841363901,26.59,2025-05-25 17:31:34.938872,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.0091782595975097,58.12,2025-05-25 17:31:34.938872,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.0007283455470781933,26.55,2025-05-25 17:31:45.114251,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.05961244969910262,58.12,2025-05-25 17:31:45.114251,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.01906829644412696,26.58,2025-05-25 17:31:55.288702,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.047384562005226054,58.12,2025-05-25 17:31:55.288702,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.0036861824257888734,26.56,2025-05-25 17:32:05.459420,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.009442627046453418,58.12,2025-05-25 17:32:05.459420,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.003066713118982434,26.58,2025-05-25 17:32:15.635299,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.011244169921463265,58.12,2025-05-25 17:32:15.635299,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004482037392059052,26.58,2025-05-25 17:32:25.804971,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.01212451939422851,58.12,2025-05-25 17:32:25.804971,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.0007827270704002144,26.56,2025-05-25 17:32:35.976581,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.010513972108405961,58.12,2025-05-25 17:32:35.976581,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.00398027507447985,26.56,2025-05-25 17:32:46.151521,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.007744196661373356,58.12,2025-05-25 17:32:46.151521,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004716825687691992,26.56,2025-05-25 17:32:56.322470,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.015196247420738771,58.12,2025-05-25 17:32:56.322470,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.0034694933593712065,26.58,2025-05-25 17:33:06.497533,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.03614543141959392,58.12,2025-05-25 17:33:06.497533,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004522849441731364,26.58,2025-05-25 17:33:16.668844,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.02331640019864281,58.12,2025-05-25 17:33:16.668844,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.0016434175011164416,26.56,2025-05-25 17:33:26.840815,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.013100782857064725,58.12,2025-05-25 17:33:26.840815,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004026998908953861,26.56,2025-05-25 17:33:37.012119,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.007992363622581123,58.12,2025-05-25 17:33:37.012119,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.003303724221356839,26.58,2025-05-25 17:33:47.186380,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.011024535232034213,58.12,2025-05-25 17:33:47.186380,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004419705686566685,26.58,2025-05-25 17:33:57.357538,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.01033825561101271,58.12,2025-05-25 17:33:57.357538,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.001033684223739747,26.56,2025-05-25 17:34:07.437200,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.005122709474299624,58.12,2025-05-25 17:34:07.437200,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.004924989198482735,26.56,2025-05-25 17:34:17.568033,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.015744072074500508,58.12,2025-05-25 17:34:17.568033,ESTABLISHED,normal
1127,keenan_salonga,rapportd,50929,[fe80:e::1473:39ba:f38b:790],49963,0.009336540046046846,26.58,2025-05-25 17:34:27.732381,ESTABLISHED,normal
39942,keenan_salonga,Discord,52447,162.159.130.234,443,0.008744617814129833,58.12,2025-05-25 17:34:27.732381,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.050901874253522536,56.59,2025-05-25 17:35:05.500402,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.08361137778196165,53.45,2025-05-25 17:35:15.637059,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.013550381004686344,27.58,2025-05-25 17:35:25.881286,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.05319869823743937,53.52,2025-05-25 17:35:25.881286,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.011021363297078144,27.59,2025-05-25 17:35:36.124651,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.055811642390961466,53.52,2025-05-25 17:35:36.124651,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.029424294340137894,27.64,2025-05-25 17:35:46.375323,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.022392894976383464,53.59,2025-05-25 17:35:46.375323,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.00598799676348464,27.64,2025-05-25 17:35:56.623044,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.002287027605363075,53.59,2025-05-25 17:35:56.623044,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.0021026999352297595,27.64,2025-05-25 17:36:06.874248,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.003949427294543921,53.59,2025-05-25 17:36:06.874248,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.003915616387125951,27.64,2025-05-25 17:36:17.125721,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.02121123827385693,53.59,2025-05-25 17:36:17.125721,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.01316059751953419,27.64,2025-05-25 17:36:27.373026,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.003536229004379673,53.59,2025-05-25 17:36:27.373026,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.0029144474381075374,27.64,2025-05-25 17:36:37.623756,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.011212001706275386,53.59,2025-05-25 17:36:37.623756,ESTABLISHED,normal
1486,keenan_salonga,Code\x20H,52899,[2620:1ec:bdf::57],443,0.003094193399454641,27.64,2025-05-25 17:36:47.874692,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.05753227366533309,53.59,2025-05-25 17:36:47.874692,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.016822628730587673,53.59,2025-05-25 17:36:58.124637,ESTABLISHED,normal
39942,keenan_salonga,Discord,52894,162.159.130.234,443,0.015277000127489173,53.59,2025-05-25 17:37:08.370841,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.013858149564997785,26.55,2025-05-25 17:49:07.004846,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.0,24.78,2025-05-25 17:49:07.004846,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.005917714999654818,54.75,2025-05-25 17:49:07.004846,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.20633295498945825,26.41,2025-05-25 17:49:17.583020,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.0435516940577894,24.7,2025-05-25 17:49:17.583020,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.4493695285229006,54.84,2025-05-25 17:49:17.583020,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.09087996232965062,26.45,2025-05-25 17:49:27.758762,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.0039221058044179346,24.66,2025-05-25 17:49:27.758762,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.020546421024020402,54.86,2025-05-25 17:49:27.758762,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.01935308556085551,26.45,2025-05-25 17:49:37.924395,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.018736127821383987,24.64,2025-05-25 17:49:37.924395,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.1807847462507897,54.86,2025-05-25 17:49:37.924395,ESTABLISHED,normal
39942,keenan_salonga,Discord,52946,[2606:4700:7::a29f:81eb],443,0.0,54.86,2025-05-25 17:49:37.924395,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.007096005173891695,26.44,2025-05-25 17:49:48.372171,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.00614040851274817,24.55,2025-05-25 17:49:48.372171,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.053940745509762786,54.86,2025-05-25 17:49:48.372171,ESTABLISHED,normal
39942,keenan_salonga,Discord,52946,[2606:4700:7::a29f:81eb],443,0.0,54.86,2025-05-25 17:49:48.372171,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.007778316237151208,26.42,2025-05-25 17:49:58.456439,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.0024192952520973735,24.58,2025-05-25 17:49:58.456439,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.04663190970633274,54.86,2025-05-25 17:49:58.456439,ESTABLISHED,normal
39942,keenan_salonga,Discord,52946,[2606:4700:7::a29f:81eb],443,0.0,54.86,2025-05-25 17:49:58.456439,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.0010189469146895337,26.39,2025-05-25 17:50:08.681873,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.004396250908399674,24.58,2025-05-25 17:50:08.681873,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.007286643591477948,54.86,2025-05-25 17:50:08.681873,ESTABLISHED,normal
39942,keenan_salonga,Discord,52946,[2606:4700:7::a29f:81eb],443,0.0,54.86,2025-05-25 17:50:08.681873,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.004842289899918027,26.39,2025-05-25 17:50:18.932918,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.005788765197677858,24.58,2025-05-25 17:50:18.932918,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.016416130125685307,54.86,2025-05-25 17:50:18.932918,ESTABLISHED,normal
39942,keenan_salonga,Discord,52946,[2606:4700:7::a29f:81eb],443,0.0,54.86,2025-05-25 17:50:18.932918,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52903,[fe80:e::1473:39ba:f38b:790],50221,0.004539854963797621,26.39,2025-05-25 17:50:29.184541,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.0008790020224055945,24.53,2025-05-25 17:50:29.184541,ESTABLISHED,normal
39942,keenan_salonga,Discord,52918,162.159.135.234,443,0.011076229757482315,54.86,2025-05-25 17:50:29.184541,ESTABLISHED,normal
39942,keenan_salonga,Discord,52946,[2606:4700:7::a29f:81eb],443,0.0,54.86,2025-05-25 17:50:29.184541,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52949,[fe80:e::1473:39ba:f38b:790],50225,0.27310915358226984,26.45,2025-05-25 17:50:57.697166,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52917,[2a04:4e42:2b::774],443,0.016379421824503106,24.61,2025-05-25 17:50:57.697166,ESTABLISHED,normal
39942,keenan_salonga,Discord,52948,162.159.135.234,443,0.09601135623241973,53.94,2025-05-25 17:50:57.697166,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52949,[fe80:e::1473:39ba:f38b:790],50225,0.011109926320755775,26.22,2025-05-25 17:51:07.872639,ESTABLISHED,normal
39942,keenan_salonga,Discord,52948,162.159.135.234,443,0.058411916462453244,53.91,2025-05-25 17:51:07.872639,ESTABLISHED,normal
1127,keenan_salonga,rapportd,52949,[fe80:e::1473:39ba:f38b:790],50225,0.10644948180520651,26.47,2025-05-25 17:51:18.044305,ESTABLISHED,normal
1288,keenan_salonga,AMPLibrar,52971,[2600:1404:a00:78c::213a],443,0.0,52.53,2025-05-25 17:59:31.058201,ESTABLISHED,normal
1288,keenan_salonga,AMPLibrar,52971,[2600:1404:a00:78c::213a],443,0.0,52.53,2025-05-25 17:59:31.058201,ESTABLISHED,normal
39942,keenan_salonga,Discord,52967,162.159.135.234,443,0.0068944169400586884,54.78,2025-05-25 17:59:31.058201,ESTABLISHED,normal
39942,keenan_salonga,Discord,52967,162.159.135.234,443,0.000516696790688985,54.81,2025-05-25 18:14:42.100970,ESTABLISHED,normal
1288,keenan_salonga,AMPLibrar,52980,[2600:1404:a00:78f::213a],443,0.03538998347889871,52.53,2025-05-25 18:14:52.187227,ESTABLISHED,normal
1288,keenan_salonga,AMPLibrar,52980,[2600:1404:a00:78f::213a],443,0.0,52.53,2025-05-25 18:14:52.187227,ESTABLISHED,normal
1347,keenan_salonga,passd,52976,17.137.0.67,443,0.0,39.58,2025-05-25 18:14:52.187227,ESTABLISHED,normal
39942,keenan_salonga,Discord,52967,162.159.135.234,443,0.025277905556206355,54.75,2025-05-25 18:14:52.187227,ESTABLISHED,normal
1347,keenan_salonga,passd,52976,17.137.0.67,443,0.0011247775820994138,39.56,2025-05-25 18:15:02.930132,ESTABLISHED,normal
39942,keenan_salonga,Discord,52967,162.159.135.234,443,0.0028309719810236727,54.27,2025-05-25 18:15:02.930132,ESTABLISHED,normal
1347,keenan_salonga,passd,52976,17.137.0.67,443,0.001160053773803716,39.67,2025-05-25 18:23:25.461459,ESTABLISHED,normal
39942,keenan_salonga,Discord,52983,162.159.135.234,443,0.01936294412675508,55.02,2025-05-25 18:23:25.461459,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52986,[2620:149:a42:280::2:7],443,0.0,23.22,2025-05-25 18:23:25.461459,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52984,[2620:149:a42:280::2:5],443,0.0,23.22,2025-05-25 18:23:25.461459,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52985,[2620:149:a42:1001::f],443,0.0,23.22,2025-05-25 18:23:25.461459,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52990,151.101.183.6,443,0.0010251561957196722,25.23,2025-05-25 19:15:36.213192,ESTABLISHED,normal
39942,keenan_salonga,Discord,52991,162.159.135.234,443,0.0007156384566503089,54.97,2025-05-25 19:15:36.213192,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52986,[2620:149:a42:280::2:7],443,0.000659538219908891,23.14,2025-05-25 19:15:36.213192,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52985,[2620:149:a42:1001::f],443,0.0,23.14,2025-05-25 19:15:36.213192,ESTABLISHED,normal
1293,keenan_salonga,amsengage,52990,151.101.183.6,443,0.02530384797462115,24.98,2025-05-25 19:16:13.543120,ESTABLISHED,normal
39942,keenan_salonga,Discord,52991,162.159.135.234,443,0.18250635240417024,55.17,2025-05-25 19:16:13.543120,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52986,[2620:149:a42:280::2:7],443,0.005360341085072991,23.03,2025-05-25 19:16:13.543120,ESTABLISHED,normal
46736,keenan_salonga,IMTransfe,52985,[2620:149:a42:1001::f],443,0.0,23.03,2025-05-25 19:16:13.543120,ESTABLISHED,normal
1347,keenan_salonga,passd,52999,17.137.0.67,443,0.0010340470666627387,40.0,2025-05-25 19:26:26.018190,ESTABLISHED,normal
39942,keenan_salonga,Discord,52991,162.159.135.234,443,0.002877619392092488,55.19,2025-05-25 19:26:26.018190,ESTABLISHED,normal
1347,keenan_salonga,passd,52999,17.137.0.67,443,0.0422152791863106,39.59,2025-05-25 19:52:20.020854,ESTABLISHED,normal
39942,keenan_salonga,Discord,52991,162.159.135.234,443,0.0009020607358400751,55.25,2025-05-25 19:52:20.020854,ESTABLISHED,normal
1347,keenan_salonga,passd,52999,17.137.0.67,443,0.00012985254148794524,40.36,2025-05-25 21:38:25.099502,ESTABLISHED,normal
39942,keenan_salonga,Discord,53004,162.159.135.234,443,0.0013704619073979004,55.38,2025-05-25 21:38:25.099502,ESTABLISHED,normal
41979,keenan_salonga,Code\x20H,53011,13.107.13.93,443,0.0,133.31,2025-05-25 21:38:25.099502,ESTABLISHED,normal
41979,keenan_salonga,Code\x20H,53009,13.107.13.93,443,0.0,133.31,2025-05-25 21:38:25.099502,ESTABLISHED,normal
41979,keenan_salonga,Code\x20H,53010,13.107.13.93,443,0.0,133.31,2025-05-25 21:38:25.099502,ESTABLISHED,normal
1347,keenan_salonga,passd,52999,17.137.0.67,443,0.017028515944661995,38.39,2025-05-25 21:38:35.367366,ESTABLISHED,normal
39942,keenan_salonga,Discord,53004,162.159.135.234,443,0.7986102837224559,56.09,2025-05-25 21:38:35.367366,ESTABLISHED,normal
39942,keenan_salonga,Discord,53012,162.159.136.232,443,0.0,56.09,2025-05-25 21:38:35.367366,ESTABLISHED,normal
39942,keenan_salonga,Discord,53013,[2606:4700:7::a29f:82eb],443,0.0,56.09,2025-05-25 21:38:35.367366,ESTABLISHED,normal
39942,keenan_salonga,Discord,53019,162.159.137.232,443,0.020442538630962882,54.69,2025-05-25 21:54:21.897706,ESTABLISHED,normal
39942,keenan_salonga,Discord,53018,162.159.133.234,443,0.0,54.69,2025-05-25 21:54:21.897706,ESTABLISHED,normal
39942,keenan_salonga,Discord,53019,162.159.137.232,443,0.578398239013223,54.75,2025-05-25 21:54:32.802794,ESTABLISHED,normal
39942,keenan_salonga,Discord,53022,162.159.135.234,443,0.0,54.75,2025-05-25 21:54:32.802794,ESTABLISHED,normal
39942,keenan_salonga,Discord,53023,[2606:4700:7::a29f:81eb],443,0.0,54.75,2025-05-25 21:54:32.802794,ESTABLISHED,normal
39942,keenan_salonga,Discord,53019,162.159.137.232,443,0.0017947418273055044,54.84,2025-05-25 22:00:18.745118,ESTABLISHED,normal
39942,keenan_salonga,Discord,53022,162.159.135.234,443,0.0,54.84,2025-05-25 22:00:18.745118,ESTABLISHED,normal
39942,keenan_salonga,Discord,53023,[2606:4700:7::a29f:81eb],443,0.0,54.84,2025-05-25 22:00:18.745118,ESTABLISHED,normal
1347,keenan_salonga,passd,53024,17.137.0.67,443,0.01845402130096617,40.73,2025-05-25 22:06:14.390580,ESTABLISHED,normal
1347,keenan_salonga,passd,53024,17.137.0.67,443,0.7150031811588007,40.08,2025-05-25 22:06:24.492208,ESTABLISHED,normal
39942,keenan_salonga,Discord,53026,162.159.136.234,443,0.02671615338159576,55.75,2025-05-25 22:06:24.492208,ESTABLISHED,normal
39942,keenan_salonga,Discord,53027,162.159.136.232,443,0.0,55.75,2025-05-25 22:06:24.492208,ESTABLISHED,normal
1347,keenan_salonga,passd,53024,17.137.0.67,443,0.0022749955584906614,40.02,2025-05-25 22:06:35.114881,ESTABLISHED,normal
39942,keenan_salonga,Discord,53026,162.159.136.234,443,0.018071086741913777,55.75,2025-05-25 22:06:35.114881,ESTABLISHED,normal
